CustomerID,Amount,Frequency,Recency,Cluster_Id
14765.0,254.11,39,28,0
14766.0,2423.07,137,7,0
14768.0,139.5,6,16,0
14770.0,876.42,52,231,2
14772.0,139.26,9,111,0
14775.0,1011.9,60,57,0
14776.0,2195.58,134,50,0
14777.0,-17.45,3,3,0
14778.0,730.86,35,126,0
14779.0,386.15,41,280,2
14780.0,447.68,27,54,0
14782.0,200.10000000000002,6,319,2
14784.0,289.99,15,25,0
14785.0,77.4,3,9,0
14788.0,679.4399999999999,30,6,0
14789.0,197.64,6,28,0
14790.0,745.06,46,16,0
14792.0,0.0,4,63,0
14793.0,214.14,15,3,0
14794.0,1272.11,82,2,0
14795.0,131.45000000000002,6,165,2
14798.0,173.74,12,52,0
14799.0,157.7,13,50,0
14800.0,4236.34,392,47,1
14801.0,193.14,59,60,0
14803.0,845.55,44,161,2
14804.0,353.27,12,8,0
14805.0,554.65,47,14,0
14806.0,193.39000000000001,11,74,0
14808.0,2175.37,256,39,1
14810.0,2087.88,255,40,1
14813.0,155.43,30,369,2
14815.0,778.5,53,36,0
14816.0,271.85,4,196,2
14817.0,1110.34,63,199,2
14818.0,657.8,48,73,0
14819.0,272.07,13,63,0
14820.0,507.29,29,20,0
14821.0,48.800000000000004,2,366,2
14823.0,321.43,70,179,2
14824.0,1127.71,29,9,0
14825.0,2226.91,121,3,0
14828.0,2139.76,17,196,2
14829.0,644.65,45,28,0
14830.0,197.13,40,52,0
14834.0,1698.35,70,17,0
14836.0,102.44999999999999,6,9,0
14837.0,1641.2,110,89,0
14840.0,62.85,4,267,2
14841.0,3295.76,138,52,0
14842.0,2456.8,158,34,0
14844.0,3189.81,130,63,0
14847.0,309.4,13,148,2
14849.0,7904.28,392,21,1
14850.0,278.15,22,311,2
14851.0,511.35,28,22,0
14852.0,2836.69,143,57,0
14853.0,463.05,10,8,0
14854.0,2749.89,131,77,0
14855.0,645.65,20,118,0
14856.0,1311.3799999999999,66,35,0
14857.0,1165.65,61,59,0
14859.0,1352.04,59,12,0
14860.0,168.62,12,8,0
14861.0,125.79,6,51,0
14862.0,841.1999999999999,48,25,0
14863.0,266.76,11,28,0
14865.0,52.2,4,6,0
14867.0,701.33,37,185,2
14868.0,2939.64,147,2,0
14869.0,721.95,72,3,0
14870.0,327.25,13,261,2
14871.0,522.38,98,2,0
14873.0,519.68,28,209,2
14875.0,1448.72,50,8,0
14878.0,1485.54,124,12,0
14880.0,706.19,47,76,0
14881.0,255.4,17,19,0
14882.0,589.7,11,26,0
14883.0,756.64,54,18,0
14885.0,765.3199999999999,15,131,0
14886.0,364.8,18,252,2
14887.0,1862.0,6,78,0
14888.0,369.2,20,206,2
14889.0,135.9,10,335,2
14890.0,125.65,7,253,2
14891.0,554.38,33,147,2
14893.0,1237.8500000000001,73,9,0
14894.0,655.75,23,84,0
14895.0,11020.26,506,7,1
14896.0,468.77000000000004,43,204,2
14897.0,1366.38,55,7,0
14898.0,1228.32,119,22,0
14901.0,1414.99,98,10,0
14902.0,314.11,24,20,0
14903.0,2744.48,364,20,1
14904.0,1025.44,69,1,0
14905.0,599.9,18,153,2
14907.0,3478.85,168,2,1
14908.0,277.8,9,73,0
14910.0,389.86,35,2,0
14912.0,841.52,28,16,0
14913.0,1227.43,87,35,0
14915.0,258.83,13,85,0
14916.0,1264.84,79,70,0
14918.0,1610.15,45,115,0
14920.0,977.77,57,212,2
14921.0,1316.07,78,29,0
14923.0,749.1,44,50,0
14924.0,310.05,10,245,2
14929.0,223.88,11,31,0
14930.0,2372.86,128,108,0
14931.0,964.6800000000001,42,4,0
14932.0,363.53,17,365,2
14934.0,1888.84,88,72,0
14935.0,1784.71,10,296,2
14936.0,8117.42,366,8,1
14937.0,1617.63,35,56,0
14944.0,5842.95,172,29,1
14946.0,100.9,3,13,0
14947.0,290.82,14,71,0
14948.0,1066.57,64,22,0
14950.0,361.25,20,8,0
14951.0,311.69,20,78,0
14952.0,7912.79,149,45,1
14953.0,289.82,55,24,0
14954.0,336.17,85,11,0
14957.0,58.49,12,252,2
14958.0,499.68,42,146,2
14959.0,684.97,61,58,0
14960.0,221.27,27,7,0
14961.0,7006.58,317,10,1
14962.0,126.7,5,270,2
14963.0,1487.8,198,9,0
14964.0,206.21,13,246,2
14965.0,599.0,83,95,0
14966.0,191.32,38,14,0
14967.0,463.8,6,49,0
14968.0,147.59,37,29,0
14970.0,1592.06,34,67,0
14971.0,1116.57,160,34,0
14972.0,114.77,18,127,0
14973.0,1314.45,32,106,0
14974.0,114.39,21,36,0
14975.0,279.94,11,56,0
14976.0,765.86,73,56,0
14978.0,1931.42,216,71,0
14981.0,102.12,8,245,2
14984.0,213.27,41,18,0
14985.0,296.75,87,197,2
14987.0,326.4,4,15,0
14988.0,334.54,40,211,2
14995.0,233.23000000000002,61,38,0
14997.0,540.98,27,45,0
14998.0,429.87,75,169,2
15000.0,490.52,77,47,0
15002.0,1641.76,115,115,0
15004.0,1246.32,158,146,0
15006.0,502.09,144,50,0
15007.0,156.91,12,158,2
15009.0,1261.78,182,11,0
15010.0,308.94,20,35,0
15012.0,423.04,128,53,0
15014.0,260.17,35,42,0
15016.0,170.04,20,172,2
15017.0,125.58,20,33,0
15018.0,456.26,32,38,0
15019.0,266.0,70,266,2
15021.0,1872.28,479,8,1
15022.0,905.04,135,11,0
15023.0,6763.16,563,2,1
15024.0,1661.33,155,9,0
15025.0,377.01,72,32,0
15026.0,469.0,61,79,0
15027.0,1051.95,37,30,0
15028.0,627.13,48,7,0
15030.0,518.28,7,71,0
15031.0,668.14,111,3,0
15032.0,4464.1,55,255,2
15033.0,2571.02,513,4,1
15034.0,4277.66,400,15,1
15035.0,252.73000000000002,27,89,0
15036.0,465.55,127,71,0
15038.0,665.59,133,42,0
15041.0,180.35,67,169,2
15042.0,135.93,5,198,2
15043.0,537.0,3,30,0
15044.0,7629.38,461,18,1
15045.0,633.66,13,151,2
15046.0,5064.01,207,8,1
15047.0,343.62,22,269,2
15048.0,380.57,98,64,0
15049.0,121.17000000000002,3,273,2
15050.0,1727.17,80,24,0
15051.0,1391.61,143,22,0
15052.0,215.78,30,318,2
15053.0,697.79,71,4,0
15054.0,302.1,114,11,0
15057.0,1489.5,25,274,2
15058.0,2124.9900000000002,276,24,1
15059.0,1325.82,239,40,0
15060.0,303.09,121,7,0
15062.0,987.86,57,70,0
15063.0,370.79999999999995,5,212,2
15065.0,3135.98,158,37,0
15066.0,760.59,53,31,0
15067.0,1744.76,82,77,0
15068.0,553.36,104,45,0
15069.0,1109.53,70,178,2
15070.0,106.2,1,372,2
15071.0,982.07,26,93,0
15073.0,612.43,76,9,0
15074.0,748.87,42,104,0
15075.0,773.03,27,77,0
15076.0,880.85,49,172,2
15078.0,9623.35,451,6,1
15079.0,893.66,48,212,2
15081.0,487.35,35,21,0
15083.0,88.2,5,256,2
15087.0,306.94,15,281,2
15088.0,1140.27,60,20,0
15089.0,2420.84,145,9,0
15090.0,381.32,23,307,2
15091.0,476.96,31,53,0
15092.0,457.81,26,214,2
15093.0,4410.14,112,17,1
15095.0,1364.7,49,103,0
15096.0,219.39000000000001,11,42,0
15097.0,248.08,25,3,0
15098.0,649.5,5,181,2
15099.0,410.48,23,83,0
15100.0,635.1,6,329,2
15101.0,310.03,9,8,0
15103.0,703.36,35,30,0
15104.0,1002.54,71,166,2
15105.0,2298.93,101,17,0
15106.0,1407.73,102,17,0
15107.0,247.66,20,310,2
15108.0,1291.75,61,141,0
15109.0,463.75,31,240,2
15110.0,970.25,40,23,0
15111.0,1567.48,84,28,0
15113.0,3439.41,101,9,0
15114.0,2760.56,197,29,1
15115.0,340.11,21,17,0
15116.0,1352.75,45,17,0
15117.0,1550.13,80,14,0
15118.0,244.8,1,133,0
15119.0,266.4,14,245,2
15120.0,343.82,22,129,0
15121.0,457.72,28,49,0
15122.0,1612.13,87,84,0
15123.0,2199.31,106,6,0
15124.0,184.19,15,22,0
15125.0,11117.05,140,24,1
15127.0,406.53,16,65,0
15128.0,1419.54,111,59,0
15129.0,3447.4,84,49,0
15130.0,330.11,22,169,2
15132.0,977.9300000000001,52,17,0
15133.0,982.42,29,127,0
15134.0,1387.99,73,14,0
15135.0,127.15,10,232,2
15136.0,1282.45,69,2,0
15139.0,178.96,13,239,2
15140.0,2350.0,81,51,0
15142.0,498.74,26,45,0
15143.0,259.45,14,225,2
15144.0,6530.04,218,7,1
15145.0,1194.73,67,3,0
15146.0,1313.66,95,164,2
15147.0,608.65,29,218,2
15148.0,301.29,20,10,0
15149.0,520.8000000000001,23,133,0
15150.0,5303.97,344,16,1
15152.0,4684.24,278,9,1
15153.0,329.25,22,30,0
15154.0,240.27,92,73,0
15156.0,961.49,55,0,0
15157.0,1869.5,133,3,0
15158.0,401.40000000000003,7,44,0
15160.0,158.16,4,356,2
15163.0,304.47,29,17,0
15164.0,843.05,103,68,0
15165.0,487.75,27,372,2
15167.0,163.0,41,320,2
15168.0,106.56,5,25,0
15171.0,1034.5,7,324,2
15172.0,1624.05,110,8,0
15174.0,135.75,11,322,2
15175.0,224.14,23,71,0
15178.0,40.5,3,259,2
15179.0,2186.2,95,17,0
15180.0,87.5,6,366,2
15181.0,680.28,18,65,0
15182.0,622.85,29,153,2
15184.0,406.76,63,28,0
15185.0,310.62,21,69,0
15186.0,411.41,19,13,0
15187.0,4670.08,93,1,1
15192.0,1044.32,51,119,0
15193.0,499.32,19,60,0
15194.0,7521.17,326,2,1
15195.0,3861.0,1,2,0
15197.0,656.44,36,8,0
15198.0,193.64,10,91,0
15199.0,1268.7,13,58,0
15201.0,927.84,97,78,0
15203.0,1827.8,142,25,0
15204.0,316.58,9,356,2
15205.0,648.8299999999999,38,84,0
15206.0,420.29999999999995,9,9,0
15208.0,867.62,43,0,0
15210.0,331.18,20,224,2
15211.0,894.4100000000001,52,59,0
15212.0,88.94999999999999,7,238,2
15213.0,325.05,25,318,2
15214.0,1661.44,110,1,0
15215.0,615.99,43,44,0
15216.0,96.6,2,87,0
15218.0,5756.89,166,10,1
15219.0,305.75,9,175,2
15220.0,1758.92,119,51,0
15221.0,114.1,11,365,2
15222.0,585.0,5,318,2
15223.0,454.90000000000003,32,225,2
15224.0,310.48,16,357,2
15225.0,409.40000000000003,23,233,2
15226.0,154.41,8,310,2
15227.0,1219.4,58,36,0
15228.0,3376.96,126,65,0
15230.0,429.6,23,238,2
15232.0,612.06,31,112,0
15234.0,197.0,14,276,2
15235.0,2247.51,143,217,2
15236.0,321.05,15,298,2
15237.0,1412.32,99,1,0
15238.0,1056.54,52,28,0
15239.0,764.34,52,9,0
15240.0,1685.57,83,44,0
15241.0,1738.59,111,66,0
15243.0,316.68,22,73,0
15244.0,631.57,34,64,0
15245.0,2515.84,89,133,0
15246.0,514.15,33,237,2
15247.0,356.0,6,121,0
15249.0,6657.36,358,31,1
15251.0,10327.11,121,8,1
15252.0,740.78,44,35,0
15253.0,915.3,55,15,0
15254.0,300.36,18,126,0
15255.0,890.85,47,66,0
15256.0,98.45,6,148,2
15257.0,232.14999999999998,8,280,2
15258.0,623.16,34,168,2
15260.0,1780.77,78,99,0
15261.0,254.82,19,134,0
15262.0,178.95000000000002,10,323,2
15263.0,156.51,12,106,0
15264.0,393.74,23,63,0
15265.0,1506.1200000000001,82,150,0
15266.0,119.3,6,337,2
15267.0,1717.36,11,21,0
15269.0,408.8,2,23,0
15270.0,2298.2,48,15,0
15271.0,2485.82,275,6,1
15272.0,721.94,63,56,0
15274.0,716.57,47,3,0
15275.0,609.19,42,30,0
15276.0,135.31,52,65,0
15277.0,255.89999999999998,12,46,0
15279.0,277.40999999999997,21,354,2
15280.0,113.12,16,171,2
15281.0,2239.9500000000003,150,58,0
15286.0,240.55,3,49,0
15287.0,485.24,21,21,0
15288.0,2306.52,88,42,0
15289.0,935.1,59,28,0
15290.0,7803.7699999999995,212,4,1
15291.0,4596.51,109,25,1
15292.0,180.94,25,200,2
15296.0,3610.31,200,43,1
15297.0,635.04,41,9,0
15298.0,3774.1,194,1,1
15299.0,3787.09,12,66,0
15300.0,496.44,28,63,0
15301.0,5028.12,247,50,1
15303.0,574.02,31,289,2
15304.0,680.3,26,60,0
15306.0,1174.35,58,63,0
15307.0,205.3,12,95,0
15308.0,302.27,21,270,2
15312.0,921.1,48,74,0
15313.0,52.0,1,109,0
15314.0,327.97,24,198,2
15315.0,551.54,38,63,0
15316.0,165.0,1,326,2
15318.0,312.62,33,3,0
15319.0,204.5,16,283,2
15320.0,267.13,36,43,0
15321.0,2650.73,106,48,0
15322.0,602.97,49,63,0
15325.0,162.29,49,103,0
15326.0,311.71,29,333,2
15327.0,208.75,10,52,0
15329.0,1005.5,62,34,0
15330.0,714.96,13,31,0
15332.0,1661.06,35,365,2
15333.0,1028.56,16,207,2
15334.0,351.67,99,156,2
15335.0,173.97,36,53,0
15339.0,557.57,88,65,0
15341.0,2020.52,17,80,0
15342.0,391.76,26,115,0
15343.0,364.5,21,86,0
15344.0,476.58,32,0,0
15345.0,367.69,23,34,0
15346.0,252.42000000000002,17,332,2
15347.0,201.60000000000002,5,365,2
15348.0,158.04,9,71,0
15349.0,473.81,72,157,2
15350.0,115.65,5,372,2
15351.0,1862.14,233,11,1
15353.0,777.02,63,254,2
15355.0,277.05,14,28,0
15356.0,2766.5,519,30,1
15358.0,8234.8,561,4,1
15360.0,427.93,13,39,0
15361.0,418.92,7,361,2
15363.0,318.05,17,240,2
15364.0,913.19,29,95,0
15365.0,1330.45,151,25,0
15366.0,602.51,44,74,0
15367.0,1867.69,96,56,0
15368.0,446.94000000000005,4,20,0
15369.0,-1592.49,1,143,2
15370.0,2360.55,95,40,0
15372.0,2007.3999999999999,27,136,0
15373.0,2213.11,137,7,0
15374.0,168.0,3,128,0
15376.0,1233.3600000000001,117,39,0
15379.0,3631.8900000000003,196,168,1
15380.0,1682.3600000000001,37,8,0
15381.0,596.85,8,213,2
15382.0,5927.86,306,14,1
15384.0,635.76,43,169,2
15385.0,316.88,12,39,0
15386.0,394.14,31,185,2
15388.0,140.54,10,269,2
15389.0,500.0,1,171,2
15392.0,1515.73,85,4,0
15393.0,231.86,12,15,0
15394.0,2183.54,85,9,0
15395.0,107.45,7,325,2
15396.0,288.18,14,112,0
15397.0,94.0,6,289,2
15398.0,1339.63,74,15,0
15399.0,815.77,50,0,0
15400.0,666.7,13,91,0
15402.0,626.77,42,148,2
15405.0,349.1,8,188,2
15406.0,426.61,58,17,0
15407.0,1056.44,153,33,0
15408.0,267.18,34,263,2
15410.0,3450.84,122,83,0
15411.0,1346.38,100,25,0
15412.0,190.53,10,170,2
15414.0,774.9000000000001,39,9,0
15415.0,572.8100000000001,48,312,2
15416.0,3974.37,193,64,1
15417.0,508.8,28,84,0
15419.0,135.86,8,24,0
15421.0,950.36,53,58,0
15422.0,97.7,6,322,2
15423.0,43.5,2,37,0
15424.0,383.34,17,253,2
15426.0,1429.9,300,18,1
15427.0,1483.14,306,32,1
15428.0,93.78,6,14,0
15429.0,364.90000000000003,83,26,0
15432.0,171.19,10,22,0
15433.0,417.87,53,78,0
15434.0,997.48,59,7,0
15435.0,149.29,29,21,0
15436.0,1122.53,329,11,1
15437.0,200.16,45,261,2
15438.0,156.57999999999998,25,130,0
15440.0,383.68,62,54,0
15442.0,594.0,2,248,2
15443.0,3212.16,385,1,1
15444.0,1418.26,219,8,0
15445.0,113.5,5,263,2
15447.0,155.17,9,330,2
15448.0,494.64,28,312,2
15449.0,971.22,62,25,0
15450.0,429.84,30,29,0
15452.0,538.73,58,29,0
15453.0,1388.37,286,1,1
15454.0,179.1,25,361,2
15456.0,447.22,60,282,2
15457.0,237.07,58,261,2
15458.0,161.64,7,24,0
15460.0,216.76,58,353,2
15462.0,234.6,11,93,0
15463.0,126.14,7,28,0
15464.0,1048.85,157,337,2
15465.0,6945.0199999999995,104,19,1
15466.0,334.53,57,84,0
15467.0,511.88,53,8,0
15468.0,438.46,29,34,0
15469.0,504.5,27,42,0
15471.0,469.48,77,1,0
15472.0,371.56,76,112,0
15473.0,1465.2,14,13,0
15475.0,454.10999999999996,29,76,0
15478.0,1441.42,46,39,0
15480.0,905.5,45,115,0
15482.0,6568.72,127,15,1
15483.0,233.81,88,160,2
15484.0,3563.11,189,0,1
15485.0,2575.0,86,29,0
15488.0,91.32000000000001,2,92,0
15489.0,1090.03,55,22,0
15491.0,3090.85,155,94,0
15492.0,659.4599999999999,35,27,0
15493.0,1967.25,299,32,1
15494.0,1299.23,125,20,0
15497.0,1259.7,16,17,0
15498.0,12396.46,523,0,1
15500.0,1131.56,68,7,0
15502.0,5541.46,252,15,1
15503.0,147.09,70,362,2
15504.0,52.83,13,80,0
15505.0,3497.14,99,52,0
15506.0,979.26,164,22,0
15507.0,492.36,46,171,2
15508.0,1000.27,92,188,2
15510.0,250.0,1,330,2
15511.0,909.23,160,11,0
15512.0,121.0,7,155,2
15514.0,2963.19,218,11,1
15516.0,62.43,15,44,0
15517.0,267.03,27,232,2
15518.0,1911.89,220,63,0
15520.0,343.5,18,1,0
15521.0,2574.65,200,35,1
15522.0,398.84,57,32,0
15523.0,412.01000000000005,10,83,0
15524.0,440.0,1,24,0
15525.0,811.02,180,1,0
15526.0,148.44,4,32,0
15527.0,2348.82,166,18,0
15528.0,229.33,26,253,2
15529.0,3967.78,674,22,1
15530.0,1502.35,108,21,0
15531.0,2007.44,228,7,1
15532.0,1517.08,263,24,1
15533.0,746.92,86,18,0
15535.0,459.9,78,172,2
15537.0,110.92,24,162,2
15539.0,538.46,41,6,0
15540.0,213.3,15,10,0
15541.0,85.13000000000001,29,113,0
15543.0,127.86,28,287,2
15544.0,3542.51,261,8,1
15545.0,292.71999999999997,81,53,0
15547.0,4954.84,702,6,1
15549.0,1655.76,116,76,0
15550.0,575.63,61,3,0
15551.0,436.06,29,36,0
15552.0,90.12,17,216,2
15553.0,437.23,56,59,0
15554.0,217.2,14,277,2
15556.0,279.77,31,23,0
15557.0,473.65000000000003,20,28,0
15561.0,722.74,31,11,0
15562.0,134.55,1,351,2
15563.0,1319.69,117,8,0
15565.0,173.16,8,49,0
15567.0,186.01,7,18,0
15568.0,758.29,53,2,0
15569.0,1375.71,31,103,0
15570.0,4109.97,330,6,1
15571.0,650.4300000000001,57,11,0
15572.0,2552.86,215,4,1
15573.0,607.45,104,31,0
15574.0,702.25,168,177,2
15576.0,940.6700000000001,45,37,0
15577.0,258.88,39,150,2
15578.0,127.1,13,161,2
15579.0,348.6,51,68,0
15581.0,3429.9700000000003,151,120,0
15582.0,682.9100000000001,44,24,0
15584.0,722.61,125,23,0
15585.0,455.3,31,176,2
15587.0,913.6800000000001,9,49,0
15589.0,456.58,30,252,2
15590.0,-30.19,1,288,2
15592.0,388.58,24,46,0
15593.0,199.8,5,70,0
15594.0,1767.53,104,15,0
15596.0,1343.34,84,100,0
15597.0,315.71999999999997,23,29,0
15598.0,235.68,16,34,0
15599.0,761.74,52,26,0
15601.0,6745.36,414,10,1
15602.0,1083.63,54,7,0
15603.0,48.480000000000004,2,78,0
15604.0,216.39,17,51,0
15605.0,1198.23,67,35,0
15606.0,2422.64,91,56,0
15607.0,104.76,13,336,2
15608.0,1093.68,60,27,0
15609.0,270.03000000000003,18,182,2
15610.0,112.46000000000001,6,51,0
15611.0,1568.39,45,9,0
15612.0,195.15,6,35,0
15615.0,10360.04,429,9,1
15618.0,747.031,49,32,0
15619.0,336.40000000000003,3,10,0
15620.0,1524.4,104,49,0
15621.0,1158.77,18,3,0
15622.0,3224.53,214,2,1
15623.0,301.03,19,140,2
15624.0,588.13,34,116,0
15625.0,1504.56,68,99,0
15626.0,675.8,49,74,0
15628.0,2865.64,157,4,0
15630.0,1180.4,61,44,0
15632.0,3147.31,177,15,1
15634.0,243.55,15,16,0
15636.0,724.76,25,89,0
15637.0,223.36,15,52,0
15638.0,-94.0,2,300,2
15639.0,425.32,25,133,0
15640.0,12433.34,495,3,1
15641.0,1887.2,119,104,0
15643.0,647.4,36,178,2
15644.0,813.0,238,165,0
15645.0,612.01,52,18,0
15646.0,425.14000000000004,36,157,2
15648.0,599.9,28,203,2
15649.0,816.0,2,335,2
15651.0,646.3,32,36,0
15652.0,337.74,21,90,0
15653.0,877.4399999999999,6,92,0
15654.0,922.53,21,8,0
15655.0,511.32,37,232,2
15656.0,748.5,47,44,0
15657.0,30.0,1,22,0
15658.0,958.9,56,189,2
15659.0,306.45,11,43,0
15660.0,1552.01,94,24,0
15661.0,309.8,5,316,2
15663.0,138.14,9,105,0
15664.0,358.63,19,50,0
15665.0,2242.01,116,167,0
15667.0,301.32,13,39,0
15668.0,76.32000000000001,1,217,2
15669.0,677.69,35,39,0
15670.0,173.05,12,296,2
15671.0,2635.4900000000002,81,18,0
15673.0,2881.02,155,87,0
15674.0,1744.02,135,72,0
15675.0,323.69,21,80,0
15676.0,3324.09,216,8,1
15677.0,657.23,33,48,0
15678.0,352.7,12,52,0
15679.0,781.28,110,23,0
15680.0,1333.68,78,8,0
15681.0,946.36,67,17,0
15683.0,193.75,10,116,0
15687.0,2981.5,168,8,1
15689.0,254.1,9,119,0
15690.0,239.76,19,3,0
15691.0,136.8,2,251,2
15692.0,191.04,12,27,0
15694.0,6423.6,79,0,1
15695.0,409.98,22,266,2
15696.0,2644.46,177,32,0
15699.0,309.65,18,17,0
15700.0,664.03,89,171,2
15701.0,1542.14,237,1,0
15703.0,211.5,5,264,2
15704.0,2293.62,117,139,0
15705.0,143.1,6,200,2
15706.0,1001.8100000000001,59,59,0
15707.0,945.58,214,34,0
15708.0,3329.7200000000003,297,40,1
15709.0,133.25,6,283,2
15712.0,1072.3600000000001,53,8,0
15713.0,346.75,20,142,2
15714.0,330.88,35,11,0
15716.0,1118.81,118,145,0
15717.0,150.3,7,233,2
15720.0,598.73,128,23,0
15721.0,507.08,91,11,0
15722.0,2181.21,72,35,0
15723.0,203.1,41,364,2
15724.0,212.3,12,200,2
15725.0,415.25,32,14,0
15727.0,5178.96,302,16,1
15728.0,-134.8,4,48,0
15729.0,62.0,6,197,2
15730.0,1108.38,73,65,0
15732.0,294.12,14,211,2
15733.0,162.3,10,282,2
15734.0,1339.45,26,114,0
15737.0,1121.21,81,14,0
15738.0,4788.77,176,18,1
15739.0,449.12,8,65,0
15740.0,154.88,9,48,0
15743.0,784.46,88,15,0
15744.0,34.8,3,77,0
15745.0,1071.24,65,8,0
15746.0,182.96,29,133,0
15747.0,974.04,93,12,0
15748.0,149.31,21,39,0
15750.0,2451.23,295,2,1
15752.0,2628.93,412,39,1
15753.0,79.2,1,304,2
15754.0,455.67,29,50,0
15755.0,2318.88,149,0,0
15756.0,532.96,192,60,0
15757.0,714.42,45,65,0
15758.0,205.25,9,24,0
15759.0,253.04,7,217,2
15762.0,583.75,37,64,0
15763.0,1048.67,63,31,0
15764.0,3245.47,188,80,1
15766.0,315.06,11,63,0
15768.0,581.8299999999999,28,115,0
15773.0,635.6800000000001,10,5,0
15774.0,270.8,25,68,0
15775.0,104.9,7,244,2
15776.0,241.62,18,132,0
15777.0,1021.61,22,240,2
15780.0,475.28000000000003,29,183,2
15781.0,333.56,21,24,0
15782.0,2593.94,44,9,0
15783.0,246.3,14,10,0
15785.0,2303.75,87,29,0
15786.0,4834.2,280,43,1
15787.0,948.05,206,25,0
15789.0,351.3,25,357,2
15790.0,220.85,35,9,0
15791.0,1604.44,76,43,0
15793.0,948.96,13,8,0
15795.0,610.01,42,149,2
15796.0,2666.61,135,0,0
15797.0,2207.4,8,112,0
15799.0,884.14,98,75,0
15800.0,699.08,119,106,0
15801.0,1042.19,69,45,0
15802.0,-451.42,3,142,2
15803.0,415.82000000000005,8,50,0
15804.0,3848.55,274,0,1
15805.0,5452.17,307,22,1
15806.0,784.58,31,45,0
15807.0,903.9,48,49,0
15808.0,3724.77,210,305,2
15809.0,399.21,43,35,0
15810.0,1145.43,112,78,0
15811.0,2171.32,139,16,0
15812.0,1801.14,41,106,0
15813.0,1303.9099999999999,40,207,2
15814.0,1842.73,74,2,0
15815.0,2100.6,49,63,0
15819.0,1905.45,123,48,0
15820.0,206.98,17,319,2
15821.0,570.96,62,43,0
15822.0,885.47,33,2,0
15823.0,-840.76,17,336,2
15825.0,532.94,20,171,2
15826.0,1649.3600000000001,69,50,0
15827.0,1641.48,134,72,0
15829.0,636.14,51,98,0
15830.0,547.7,41,28,0
15831.0,747.76,69,57,0
15832.0,836.79,54,253,2
15834.0,2084.9,276,69,1
15835.0,954.09,50,43,0
15836.0,117.47,12,44,0
15837.0,391.98,24,64,0
15839.0,1020.74,65,24,0
15840.0,345.66,28,58,0
15841.0,1209.1,50,63,0
15843.0,118.95000000000002,8,303,2
15844.0,130.73999999999998,11,45,0
15845.0,3650.87,140,17,1
15847.0,389.27,22,37,0
15850.0,238.85,97,18,0
15852.0,160.71,22,186,2
15853.0,110.8,30,51,0
15854.0,2974.65,140,3,0
15855.0,712.24,80,136,0
15857.0,297.0,14,18,0
15858.0,1438.85,191,15,0
15860.0,977.21,142,40,0
15861.0,3000.36,547,11,1
15862.0,832.88,147,7,0
15863.0,68.84,18,25,0
15864.0,1769.7800000000002,24,21,0
15865.0,895.13,40,40,0
15866.0,230.53,45,100,0
15867.0,3797.79,463,4,1
15869.0,149.64,15,276,2
15870.0,354.09000000000003,76,32,0
15872.0,360.93,128,14,0
15874.0,4330.67,137,62,1
15877.0,440.78,131,1,0
15880.0,313.28000000000003,106,368,2
15881.0,438.24,32,311,2
15882.0,495.36,24,198,2
15883.0,396.48,49,1,0
15885.0,379.35,18,92,0
15886.0,181.09,12,59,0
15888.0,141.27,14,79,0
15889.0,446.87,93,156,2
15891.0,524.52,62,226,2
15894.0,263.55,41,252,2
15895.0,179.17,11,149,2
15897.0,222.05,24,193,2
15898.0,1384.68,87,0,0
15899.0,56.25,4,368,2
15900.0,351.11,51,23,0
15901.0,363.88,116,16,0
15903.0,5126.34,75,9,1
15904.0,164.68,30,7,0
15906.0,1521.79,151,19,0
15907.0,967.45,249,3,0
15909.0,191.94,7,173,2
15910.0,1232.18,267,0,1
15912.0,264.62,19,177,2
15916.0,1491.24,160,15,0
15917.0,123.1,12,247,2
15918.0,334.23,40,190,2
15919.0,639.89,143,19,0
15920.0,167.5,60,153,2
15921.0,336.03000000000003,25,172,2
15922.0,363.6,12,371,2
15923.0,127.08,21,372,2
15925.0,207.15,12,193,2
15930.0,426.63,21,66,0
15932.0,2461.85,119,3,0
15933.0,1107.46,74,20,0
15935.0,416.86,12,238,2
15937.0,145.35,7,63,0
15938.0,404.58,18,111,0
15939.0,6102.26,77,89,1
15940.0,31.799999999999997,2,310,2
15942.0,337.44,14,133,0
15944.0,325.1,6,276,2
15945.0,181.0,2,364,2
15947.0,1708.24,29,82,0
15948.0,955.24,60,7,0
15949.0,364.72,19,16,0
15950.0,1705.26,103,1,0
15951.0,669.57,43,0,0
15952.0,806.57,91,33,0
15953.0,1634.53,103,14,0
15955.0,4389.81,185,23,1
15957.0,428.89,42,31,0
15958.0,104.35,7,73,0
15963.0,470.76,28,19,0
15965.0,845.64,122,16,0
15967.0,418.83,84,22,0
15969.0,582.9,21,2,0
15970.0,314.1,11,303,2
15971.0,4199.85,35,17,0
15973.0,99.77000000000002,6,235,2
15974.0,3429.55,177,38,1
15975.0,371.01,24,83,0
15976.0,430.94,98,164,2
15977.0,1054.73,65,16,0
15978.0,1098.78,49,76,0
15980.0,2398.86,43,88,0
15981.0,3408.48,97,24,0
15983.0,1475.02,113,21,0
15984.0,2816.97,275,2,1
15985.0,1037.42,38,122,0
15986.0,168.12,14,29,0
15987.0,1451.28,140,11,0
15988.0,158.03,27,18,0
15990.0,792.11,52,43,0
15992.0,41.989999999999995,3,3,0
15993.0,2756.82,560,8,1
15994.0,427.07,35,54,0
